6.553117757765506796e-06,2.564997786870613222e-04,1.496429478949158343e+00,3.103707812621251142e-05,3.267885639528496020e-03,6.654395674737284452e-05,4.177081924350965552e-15,1.152196671849200485e-03,7.883600116920755514e-05,1.147073319091730784e-13,6.735563543388425524e-06,3.258145496457719514e-07,2.877738303608709481e-04,7.349245243339314726e+00,9.373386611140113832e-14,3.467147146948230119e-01,4.001587739808336602e-07,5.797351968518955206e-03,1.769579334299660814e-02,1.864568052967516820e+01
7.945370994818397100e-06,1.700432860137869118e-04,1.425906589491850340e+00,4.515062742882446474e-05,2.801873561098242385e-03,6.537386205471378529e-05,4.418893150815812071e-15,1.650742096139865131e-03,6.959974635333707963e-05,9.546578531531565950e-14,5.513670951146268628e-06,5.186380304136149675e-07,1.995626461425745288e-04,6.491566872021209633e+00,4.733052783762081914e-14,3.842726013493181214e-01,2.386381301380869813e-07,7.582700491530715813e-03,2.082088912180394408e-02,1.915655275100718669e+01
1.032847680279884758e-05,1.296468345997347257e-04,1.290381876507970649e+00,5.220327359546040946e-05,2.266986262417221547e-03,5.545900433308598566e-05,5.861852267408604520e-15,1.971254968323297822e-03,7.402577576015745709e-05,6.726773933602817378e-14,5.626829579091027139e-06,7.411764280755117529e-07,1.691583064128738428e-04,6.031025469643839010e+00,3.282529478264213705e-14,3.777212212327654139e-01,1.740533089986493392e-07,9.601333420096662408e-03,2.522010781026321619e-02,1.933142074197519378e+01
1.368006562129791188e-05,1.235338551307822090e-04,1.134285859848272793e+00,4.544254813790388442e-05,1.816848517252393509e-03,4.178092466258538781e-05,9.372950176934905557e-15,1.853560992324647340e-03,9.569361079341353444e-05,4.304253985272815939e-14,7.319516439729956046e-06,8.674526896330154243e-07,1.868947215980971965e-04,6.053963047352747040e+00,3.539650764435207954e-14,3.278976774770588909e-01,1.715922282985530664e-07,1.113625363886074256e-02,3.026535371469585983e-02,1.916351047264099350e+01
1.775971048882652153e-05,1.487812058075793501e-04,9.807631344820908481e-01,2.991809952110837550e-05,1.479189686536360859e-03,2.878304118301470318e-05,1.706380619382117890e-14,1.367161120309020542e-03,1.460266137112404378e-04,2.632509106558378801e-14,1.179839081428233843e-05,8.063070558500045334e-07,2.674550381427657402e-04,6.561121442946405757e+00,5.954091896069741907e-14,2.540957055914186413e-01,2.309024870596378478e-07,1.153427015455738523e-02,3.502399454049250072e-02,1.861361594572424849e+01
2.215326055396197414e-05,2.121894425316560924e-04,8.348923132769536792e-01,1.591747789358905109e-05,1.220731101972015106e-03,1.862907263287948522e-05,3.308426914064013937e-14,8.341916503338554214e-04,2.466197060146317448e-04,1.577505775102828493e-14,2.182434077871710392e-05,6.186130371085416181e-07,4.580529226702956605e-04,7.457088203883087019e+00,1.380620750406910920e-13,1.803094400362689476e-01,3.891673502079148834e-07,1.077623413740526857e-02,3.867004389672597242e-02,1.763505272017422598e+01
2.667039671606404925e-05,3.217694564052235801e-04,6.974635803129697331e-01,7.619395062191450128e-06,1.002771867775347414e-03,1.161674826391305021e-05,6.460443818117469888e-14,4.621797786875014229e-04,4.279698483854303161e-04,9.299727486319598446e-15,4.214443726522718188e-05,4.291739068544240032e-07,8.362202991674956131e-04,8.535604409207159904e+00,3.633063766494334536e-13,1.216415880884249429e-01,7.145106409453498109e-07,9.468581296374534509e-03,4.113806094385732970e-02,1.630100219544506146e+01
3.179368698778866953e-05,4.686416093825887703e-04,5.716251105109710906e-01,3.664708714015891071e-06,8.041272405860817310e-04,7.130539968870337252e-06,1.237195516626575878e-13,2.568655551110295729e-04,7.225746885506854596e-04,5.355567057790621592e-15,7.884067279139298835e-05,2.997610096344005587e-07,1.467669154810641091e-03,9.531128084678000434e+00,9.031058068628469061e-13,8.120651313770643753e-02,1.252037600898004911e-06,8.284686281767221841e-03,4.330595439443494371e-02,1.482666075958117347e+01
3.874876209233666768e-05,6.163006201017185272e-04,4.607409412382187930e-01,1.908816349710958117e-06,6.213741827711238147e-04,4.360297051869531827e-06,2.331415914620878104e-13,1.536053987524043502e-04,1.161737134427473419e-03,2.977807457334509830e-15,1.380276018344974516e-04,2.287823610775890412e-07,2.336368168686552699e-03,1.023552244911205733e+01,1.896530962172526090e-12,5.520207248555817486e-02,1.931442409871330345e-06,7.578317623061381347e-03,4.646832121567759377e-02,1.342851761569073687e+01
4.926322457504349035e-05,7.216152065131347130e-04,3.658799281031083206e-01,1.100297589549292517e-06,4.604877596261659355e-04,2.657932514524572579e-06,4.396660042764805972e-13,1.010600360868302587e-04,1.786999452930359503e-03,1.582749060029672119e-15,2.264195467257875826e-04,1.967947529259086388e-07,3.341772134591231187e-03,1.057607045381862321e+01,3.282063919662534799e-12,3.854555562285590098e-02,2.575010798527324924e-06,7.404662462955124980e-03,5.169799082856275929e-02,1.220055369747097451e+01
6.519148289959743174e-05,7.685822530105802276e-04,2.867499647920681571e-01,6.882779199396412710e-07,3.289724700137792741e-04,1.610500720539322335e-06,8.367265260312432257e-13,7.189638135763556524e-05,2.664763949401167606e-03,8.059292894418249915e-16,3.540082420215119379e-04,1.873408800739842496e-07,4.390805420247809003e-03,1.060040334063240053e+01,4.859378116957790180e-12,2.747950051697964705e-02,3.049358897144829775e-06,7.661962529474552336e-03,5.947757241391310457e-02,1.112365041492255457e+01
8.773409768566848427e-05,7.729278665176498100e-04,2.232417772881625240e-01,4.529237730467748900e-07,2.306228603226362264e-04,9.766790245863710924e-07,1.583272340907154433e-12,5.360544327974080747e-05,3.873769223914677595e-03,4.030815141913329744e-16,5.340270528160491297e-04,1.886715370404504008e-07,5.462595983010197324e-03,1.041626560572821880e+01,6.530298438395825758e-12,1.986694838423921916e-02,3.358694693514600300e-06,8.169585467739675158e-03,6.945869255378744889e-02,1.015049491068036858e+01
1.159837988818966474e-04,7.611486477273173229e-04,1.752566086134109691e-01,3.084389449660572315e-07,1.635018753101600251e-04,6.075117031275138241e-07,2.865663202985527837e-12,4.101106582482192937e-05,5.442181692248906563e-03,2.080848098353453701e-16,7.745935557554775152e-04,1.919995056765672520e-07,6.575888052511139753e-03,1.014157290298458491e+01,8.354082051861455115e-12,1.463145236452684413e-02,3.587942756490504575e-06,8.708324354751068724e-03,8.031666053158628693e-02,9.271240168398829695e+00
1.456121292697704127e-04,7.536734944685519926e-04,1.417739939733012600e-01,2.187833974669660529e-07,1.215344345748954299e-04,4.025357611455723847e-07,4.720325144635372209e-12,3.214270220315774740e-05,7.250635680403748166e-03,1.180402336636696248e-16,1.062425602982955755e-03,1.915343893343968100e-07,7.721806632100654266e-03,9.877996035529037044e+00,1.041036773687684916e-11,1.116776856395306286e-02,3.817978349960408982e-06,9.080159139654955108e-03,8.999921058637702642e-02,8.520364197014897556e+00
1.696461811785395868e-04,7.613142969427092680e-04,1.207180241085846623e-01,1.649567552648863641e-07,9.774797995536823334e-05,2.949365637974042204e-07,6.783161333701032796e-12,2.612545280420310696e-05,8.988353008517054391e-03,7.776813989344903249e-17,1.351583448682374625e-03,1.851930560386574991e-07,8.833051496755329329e-03,9.698712579513239618e+00,1.267113192747198872e-11,9.029451076207003352e-03,4.093327606930679811e-06,9.174244239046572269e-03,9.651122709345921757e-02,7.943699378191273475e+00
1.819024726334219635e-04,7.878487643925549590e-04,1.096582509221787349e-01,1.347571974371621680e-07,8.658583852503475226e-05,2.445429118652821823e-07,8.324826890621553451e-12,2.233917127208317980e-05,1.025784539832069395e-02,6.137276771617297776e-17,1.575861025940196621e-03,1.739778610394426152e-07,9.802420908948674197e-03,9.643134931879812299e+00,1.496647454036954320e-11,7.858370541235084467e-03,4.425488272613960016e-06,8.987312733085697086e-03,9.877412949648141371e-02,7.567090228182927980e+00
1.802733479754135392e-04,8.326993925938943556e-04,1.065830166613930263e-01,1.204151579181485600e-07,8.463146148559161288e-05,2.304412256025668914e-07,8.735131979626187399e-12,2.027295448270164860e-05,1.077226017304491919e-02,5.817520126178007657e-17,1.681156739603140073e-03,1.602607445828924519e-07,1.051915189745965262e-02,9.719098987102025689e+00,1.701863224193558381e-11,7.401163246610179859e-03,4.801382722213892017e-06,8.589377849825923644e-03,9.690246084500617196e-02,7.390221597258898711e+00
1.668437499725196219e-04,8.922320477579692016e-04,1.104009053459604900e-01,1.179506661593506288e-07,9.054847441571586028e-05,2.449408536196854319e-07,7.940204808814581179e-12,1.960324969767383499e-05,1.046045079678993225e-02,6.529261456114819269e-17,1.647418753578051408e-03,1.463892149508388567e-07,1.088432849522097227e-02,9.912847702453344567e+00,1.847611755181230106e-11,7.528009270019708418e-03,5.185088045005690645e-06,8.073322926362744290e-03,9.179640256367327389e-02,7.401596819505405378e+00
1.455306890247558412e-04,9.601235367816629649e-04,1.213202566008737965e-01,1.270420065314196324e-07,1.051433742116464581e-04,2.914960364820857347e-07,6.321063552759318374e-12,2.028942070745756796e-05,9.418554006519263416e-03,8.554619556306545736e-17,1.485106478220054628e-03,1.341204598457877658e-07,1.080240463867235615e-02,1.020148366126072048e+01,1.892860923169303541e-11,8.252799977645825305e-03,5.514802752645764307e-06,7.519565527333621838e-03,8.450660146991761934e-02,7.598901545473767172e+00
1.200090129814478893e-04,1.027683032769622024e-03,1.413250225865235188e-01,1.518377793601809930e-07,1.321234971748054435e-04,3.886092470654560114e-07,4.403199007229244208e-12,2.266756030992909810e-05,7.830385484815497246e-03,1.304969920957101908e-16,1.224238558074953543e-03,1.244855563052485963e-07,1.018939097986839432e-02,1.055990078778610197e+01,1.800056443771034533e-11,9.778403646533715202e-03,5.706576795980178398e-06,6.978165580090686139e-03,7.581458654335017366e-02,8.000704223226946965e+00
9.317651865860851045e-05,1.085306739825493260e-03,1.748537649019095697e-01,2.036716692923238973e-07,1.800659039467481881e-04,5.843507503932996674e-07,2.651304407965514571e-12,2.758057293784924987e-05,5.949461916594147443e-03,2.335738575482807157e-16,9.117506465277499736e-04,1.176602268648433985e-07,9.032781595732489524e-03,1.095819327948280453e+01,1.561569565345218185e-11,1.259194810317088714e-02,5.680312051253263959e-06,6.459675358889620071e-03,6.614932359579815679e-02,8.641246096231574469e+00
6.749835778695370645e-05,1.125999896107082992e-03,2.296817409514345376e-01,3.072639973184343670e-07,2.664961591251798476e-04,9.945756285161811093e-07,1.360257343254617145e-12,3.655341652775308519e-05,4.089284856079888723e-03,4.937788552966048155e-16,6.069116260679501039e-04,1.127264641092717124e-07,7.468182718128660996e-03,1.135401956193065587e+01,1.225004573275885504e-11,1.763538743538580617e-02,5.408110127696340640e-06,5.932506473390173132e-03,5.574942826060130807e-02,9.546136767241140575e+00
4.519127014730594139e-05,1.150242931489138531e-03,3.177080260061017070e-01,5.113870742360364268e-07,4.255214437912108053e-04,1.895431968240141058e-06,5.924595452637139860e-13,5.183005969625910890e-05,2.538793603658139227e-03,1.222491350905124039e-15,3.612728191141347488e-04,1.075144923829642456e-07,5.775208718137499544e-03,1.169222932985847763e+01,8.784340258756969215e-12,2.653549053869125665e-02,4.951556096339792491e-06,5.335235447084649488e-03,4.493665498122446228e-02,1.069339820270409902e+01
2.785247861527944524e-05,1.169255797667897350e-03,4.545948828265976571e-01,8.975624818602562417e-07,7.201202464464219553e-04,3.922467685848447192e-06,2.230203973514391396e-13,7.564308711411702065e-05,1.444064893676933999e-03,3.433539062477233423e-15,1.960762554144453965e-04,9.908582186170655280e-08,4.254048381360166393e-03,1.192252573866272058e+01,5.971643914141402626e-12,4.170255594191033671e-02,4.446241643112335481e-06,4.614113830145767647e-03,3.432945074831553200e-02,1.197638861587168790e+01
1.592056057926314087e-05,1.203953130724167830e-03,6.563726144038973809e-01,1.559268908386868873e-06,1.256566709876843265e-03,8.404502458774763230e-06,7.582586183533256004e-14,1.078728644709343572e-04,7.772232972927331377e-04,1.036202625517498351e-14,1.009639157421248591e-04,8.539849825866416994e-08,3.085273492180672875e-03,1.202891980850804465e+01,4.078023648765294108e-12,6.578462767145459855e-02,4.041086048069238532e-06,3.774421171946982720e-03,2.478756682892154645e-02,1.320140266706816945e+01
8.631051306002817666e-06,1.280382563514609155e-03,9.316883467980154876e-01,2.512627529137507862e-06,2.188445434020294331e-03,1.764753318593930746e-05,2.488276441890724271e-14,1.429201330175245061e-04,4.145114684282346805e-04,3.138699983423923581e-14,5.205161255442273323e-05,6.729754602132895702e-08,2.294535538878429183e-03,1.204541752511175012e+01,2.983570187103257527e-12,9.992867009846603810e-02,3.848185394818346500e-06,2.900552190145849404e-03,1.705657941690596341e-02,1.414688368173455046e+01
4.601452598716753464e-06,1.424600119046038693e-03,1.271771294247959982e+00,3.579724720755758051e-06,3.683432459883380881e-03,3.451200791868810945e-05,8.512584143311778510e-15,1.701143680191619025e-04,2.303059941222844768e-04,8.896447618470971958e-14,2.840082220791491060e-05,4.843607532578851722e-08,1.814563262989233195e-03,1.203896118694755479e+01,2.458957488405530549e-12,1.414400476652588889e-01,3.936303834146880642e-06,2.111947592884306623e-03,1.141757294255031120e-02,1.466127941019606595e+01
2.521611648541953314e-06,1.657170106021242911e-03,1.644631556430909747e+00,4.423736678553316602e-06,5.826170822383860103e-03,6.051442693893121323e-05,3.266118402636617497e-15,1.805369431614375073e-04,1.391208110526470361e-04,2.219635573042067319e-13,1.713991544661040616e-05,3.261884541328031473e-08,1.558210867627768653e-03,1.207215963951550108e+01,2.327602127299000194e-12,1.832526188544025270e-01,4.346894313917388203e-06,1.492553929173734027e-03,7.660145938562869065e-03,1.472943271397323173e+01
